Date,Value
2012-11-26,7.9984720896612
2012-11-25,4.4752917337669
2012-11-24,7.7200908153398
2012-11-23,5.4273889532451
2012-11-22,3.6907089606393
2012-11-21,8.9157054386137
2012-11-20,6.5860384636807
2012-11-19,12.242903671646
2012-11-18,11.858204813763
2012-11-17,10.362091800071
2012-11-16,5.2038785276921
2012-11-15,7.0899614715914
2012-11-14,9.9822039221481
2012-11-13,7.8529547596908
2012-11-12,3.5332694649032
2012-11-11,6.2996437973946
2012-11-10,8.2215691079333
2012-11-09,10.384493602504
2012-11-08,8.396089155226
2012-11-07,6.3068723837254
2012-11-06,8.5680143317049
2012-11-05,6.8026064810815
2012-11-04,8.8021265974742
2012-11-03,9.3510017596997
2012-11-02,4.5510144271142
2012-11-01,8.5460127034707
2012-10-31,7.4625785369488
2012-10-30,12.575020070424
2012-10-29,3.5784139542208
2012-10-28,9.2414977399031
2012-10-27,3.4388121487355
2012-10-26,2.4022617335722
2012-10-25,4.9032707389825
2012-10-24,6.8181013670899
2012-10-23,5.9195534265948
2012-10-22,6.8324017218861
2012-10-21,17.069705564496
2012-10-20,11.792858627512
2012-10-19,8.3018292216541
2012-10-18,10.13408087492
2012-10-17,5.2203834506191
2012-10-16,9.9860614706178
2012-10-15,5.5235675943207
2012-10-14,10.277535419118
2012-10-13,9.988985868302
2012-10-12,10.485857947161
2012-10-11,9.1787074244496
2012-10-10,7.3302614442642
2012-10-09,3.9448292025746
2012-10-08,2.2247165476051
2012-10-07,2.0229123864835
2012-10-06,7.3413879791878
2012-10-05,6.1777599025579
2012-10-04,7.9196067950977
2012-10-03,7.4979048319366
2012-10-02,5.8333076350311
2012-10-01,9.9848917846081
2012-09-30,20.413118721385
2012-09-29,10.774688065276
2012-09-28,8.8638488760406
2012-09-27,10.683279646442
2012-09-26,10.299603706681
2012-09-25,9.5842872760306
2012-09-24,9.9548333903017
2012-09-23,3.4659989970007
2012-09-22,14.088963106776
2012-09-21,12.134336909025
2012-09-20,8.417871650515
2012-09-19,4.924004239396
2012-09-18,8.7154260463172
2012-09-17,10.052333953511
2012-09-16,4.3678182658763
2012-09-15,10.860601944363
2012-09-14,5.2443773556504
2012-09-13,8.9279367797403
2012-09-12,3.2578715622139
2012-09-11,8.0356906963668
2012-09-10,11.447941027719
2012-09-09,20.897425026537
2012-09-08,5.8635131533345
2012-09-07,4.1244338424382
2012-09-06,3.3860556686521
2012-09-05,7.9750998190453
2012-09-04,7.0513774159692
2012-09-03,6.6440077010677
2012-09-02,6.7441088859685
2012-09-01,2.6715327557803
2012-08-31,10.506866454008
2012-08-30,5.9052358341819
2012-08-29,3.9693037704846
2012-08-28,2.9919505270708
2012-08-27,2.051560514348
2012-08-26,5.7865095269773
2012-08-25,5.1977113117444
2012-08-24,4.7146947874009
2012-08-23,4.1387933140961
2012-08-22,5.3096255760518
2012-08-21,4.3060353826909
2012-08-20,2.5860904067835
2012-08-19,2.208166990155
2012-08-18,1.284668134335
2012-08-17,2.3129666937647
2012-08-16,1.8641928023826
2012-08-15,3.389025252358
2012-08-14,3.9648455326965
2012-08-13,5.4315373834807
2012-08-12,3.9361315473692
2012-08-11,4.6060509275962
2012-08-10,2.7946575498467
2012-08-09,3.1467130522955
2012-08-08,4.813727986433
2012-08-07,4.4920992654634
2012-08-06,2.8463176417065
2012-08-05,2.7730808716255
2012-08-04,3.1010809096643
2012-08-03,1.9058806195694
2012-08-02,4.9914780837287
2012-08-01,4.7204863518403
2012-07-31,4.1228770702044
2012-07-30,3.5137616876507
2012-07-29,12.883480326496
2012-07-28,6.3255951809834
2012-07-27,6.2697034099024
2012-07-26,3.6039746347437
2012-07-25,4.8714089397094
2012-07-24,5.0985494125928
2012-07-23,1.4858095119214
2012-07-22,4.1553024159936
2012-07-21,1.6392996420411
2012-07-20,1.5805761752775
2012-07-19,3.9511831257963
2012-07-18,2.5991616509758
2012-07-17,1.7611888800874
2012-07-16,2.7298469317613
2012-07-15,7.7759149848469
2012-07-14,13.410883130169
2012-07-13,3.3472562109107
2012-07-12,7.0244000165364
2012-07-11,4.0054047991083
2012-07-10,2.9782146808478
2012-07-09,5.6536962169729
2012-07-08,3.0280085900439
2012-07-07,5.4861295697868
2012-07-06,5.4580499275149
2012-07-05,4.5592183431854
2012-07-04,6.0016854735676
2012-07-03,3.9685600791681
2012-07-02,5.926460825481
2012-07-01,4.2868534357833
2012-06-30,6.1583328146794
2012-06-29,5.4500110020442
2012-06-28,4.6432185016899
2012-06-27,6.9288750118433
2012-06-26,5.4666334412993
2012-06-25,3.3289666387876
2012-06-24,8.3296530877299
2012-06-23,6.633912855672
2012-06-22,4.1914694294331
2012-06-21,3.1744830463005
2012-06-20,4.9333184314096
2012-06-19,4.6029799477232
2012-06-18,3.0070645561313
2012-06-17,6.4420787491673
2012-06-16,2.7365833936606
2012-06-15,4.0021910904659
2012-06-14,4.6756930426115
2012-06-13,4.4510616671167
2012-06-12,2.698058576539
2012-06-11,4.6920684322937
2012-06-10,4.3430327704305
2012-06-09,8.0075876105441
2012-06-08,4.3660743988592
2012-06-07,4.2256830223214
2012-06-06,7.0021478278188
2012-06-05,2.5790836536834
2012-06-04,5.3718002121551
2012-06-03,9.1436468016652
2012-06-02,8.5661845487342
2012-06-01,13.149876825606
2012-05-31,5.4827753615368
2012-05-30,5.5796791764299
2012-05-29,3.2881005095737
2012-05-28,6.3384218038485
2012-05-27,7.1880190882162
2012-05-26,6.8023725399506
2012-05-25,8.0256718538851
2012-05-24,4.5884263187408
2012-05-23,3.4864647390567
2012-05-22,6.3026664387135
2012-05-21,9.3164959832331
2012-05-20,8.3387680700869
2012-05-19,5.1605147825487
2012-05-18,4.8560659836315
2012-05-17,3.3074484095162
2012-05-16,3.3867763311125
2012-05-15,5.4961246608909
2012-05-14,3.2643663517299
2012-05-13,7.5846104725497
2012-05-12,5.30401777149
2012-05-11,2.7152506588466
2012-05-10,6.0759825541001
2012-05-09,5.6634746983654
2012-05-08,2.4745520173867
2012-05-07,4.2283205987513
2012-05-06,11.282293769691
2012-05-05,4.5630468270217
2012-05-04,4.3107818084932
2012-05-03,4.43117596033
2012-05-02,1.5662400078089
2012-05-01,4.0211520088262
2012-04-30,2.5040674620118
2012-04-29,7.2262379233585
2012-04-28,1.4152566178968
2012-04-27,5.1701716758737
2012-04-26,3.4007364396856
2012-04-25,3.9382385136732
2012-04-24,1.840815426608
2012-04-23,3.486249270515
2012-04-22,5.301750575322
2012-04-21,1.4010415357159
2012-04-20,4.5874744861752
2012-04-19,4.9880436218673
2012-04-18,2.2116225303597
2012-04-17,6.7585133561435
2012-04-16,5.6645436984449
2012-04-15,3.0163596440246
2012-04-14,2.0810294354021
2012-04-13,2.4375684832919
2012-04-12,3.8989495986227
2012-04-11,3.2187765842344
2012-04-10,4.4979211399008
2012-04-09,9.9931366588057
2012-04-08,1.5326567853677
2012-04-07,1.3213905543817
2012-04-06,3.5802554081837
2012-04-05,4.557721484461
2012-04-04,2.545335102617
2012-04-03,2.2077438135997
2012-04-02,1.5566507229578
2012-04-01,2.5950107490232
2012-03-31,2.3690817023838
2012-03-30,4.0872568320635
2012-03-29,3.7209304111715
2012-03-28,2.6425204757996
2012-03-27,2.2915423869991
2012-03-26,1.5945656595487
2012-03-25,1.9059719537707
2012-03-24,2.2962510711982
2012-03-23,1.8382039682136
2012-03-22,3.3530898876918
2012-03-21,2.8928902566799
2012-03-20,0.80016882524905
2012-03-19,1.2208864921607
2012-03-18,2.2749808338646
2012-03-17,3.2398199090988
2012-03-16,4.6197183895957
2012-03-15,3.2859737355911
2012-03-14,1.7305065210338
2012-03-13,1.1841924256948
2012-03-12,4.8615092182926
2012-03-11,1.8067712299527
2012-03-10,2.9583410920802
2012-03-09,2.6200608297304
2012-03-08,1.9137925080002
2012-03-07,2.2944243198898
2012-03-06,2.8166306949441
2012-03-05,1.1518832797859
2012-03-04,2.2499312649818
2012-03-03,3.8354310770423
2012-03-02,1.7291483028108
2012-03-01,4.1254082170417
2012-02-29,2.4560458556955
2012-02-28,2.1785325762637
2012-02-27,1.9123996633651
2012-02-26,1.1436664054849
2012-02-25,2.7246644015367
2012-02-24,1.2757243259894
2012-02-23,0.90538243245574
2012-02-22,1.7369659228905
2012-02-21,2.2922031690001
2012-02-20,1.7027820738707
2012-02-19,2.2436833222577
2012-02-18,1.6189500039957
2012-02-17,1.3050956558955
2012-02-16,1.2713581685324
2012-02-15,3.4575809764861
2012-02-14,1.3393632403494
2012-02-13,0.67911183502927
2012-02-12,1.3639556789377
2012-02-11,3.7123975272041
2012-02-10,1.078905974199
2012-02-09,1.371890866123
2012-02-08,0.42409410807928
2012-02-07,1.3022299034047
2012-02-06,1.769544753935
2012-02-05,0.93995597056417
2012-02-04,5.4176616922344
2012-02-03,1.8157506342146
2012-02-02,1.0068334439661
2012-02-01,2.8024931997479
2012-01-31,2.1384496285261
2012-01-30,1.6453916310003
2012-01-29,1.8169277482955
2012-01-28,0.91068091074637
2012-01-27,0.97689765458527
2012-01-26,0.81495190277158
2012-01-25,1.4413874389395
2012-01-24,2.9800890761434
2012-01-23,1.7458639480944
2012-01-22,1.8018345471944
2012-01-21,1.3590710692749
2012-01-20,1.6002077615183
2012-01-19,1.0782161807611
2012-01-18,0.45821161688146
2012-01-17,1.0891139163701
2012-01-16,1.2354652830552
2012-01-15,0.91193962015279
2012-01-14,1.0699658709091
2012-01-13,2.6040616177947
2012-01-12,0.60900010819344
2012-01-11,0.93058420485312
2012-01-10,0.87434759223034
2012-01-09,1.1548445853768
2012-01-08,1.3532653246569
2012-01-07,1.5126679361372
2012-01-06,0.66403442529694
2012-01-05,1.2806279581341
2012-01-04,1.407546655552
2012-01-03,0.80171190678329
2012-01-02,0.95553166842674
2012-01-01,2.0598712913443
2011-12-31,0.64064719014502
2011-12-30,1.9669764427428
2011-12-29,1.6401626959769
2011-12-28,2.3626524867118
2011-12-27,2.1946929756843
2011-12-26,0.85890912405854
2011-12-25,0.82661796210104
2011-12-24,4.6248168081812
2011-12-23,3.2083465969402
2011-12-22,1.6323005180073
2011-12-21,1.6152537807283
2011-12-20,1.3401819077717
2011-12-19,0.96256680041616
2011-12-18,4.8810720848948
2011-12-17,6.0484986329152
2011-12-16,2.8602034250726
2011-12-15,6.1099179314298
2011-12-14,1.6442251065302
2011-12-13,4.5401851906145
2011-12-12,5.6873944215977
2011-12-11,1.9999699299291
2011-12-10,5.6076314805461
2011-12-09,26.297759121359
2011-12-08,86.276710495365
2011-12-07,83.11218300241
2011-12-06,92.229139670714
2011-12-05,41.612034255453
2011-12-04,22.151662580263
2011-12-03,41.179832454459
2011-12-02,48.287957947074
2011-12-01,21.398788738668
2011-11-30,46.239730325406
2011-11-29,10.887671283879
2011-11-28,52.306064286969
2011-11-27,43.299495079712
2011-11-26,2.7599376625571
2011-11-25,2.1936754653571
2011-11-24,3.1606905171737
2011-11-23,26.055584441618
2011-11-22,34.897179871019
2011-11-21,24.151527466598
2011-11-20,6.4129400166026
2011-11-19,15.815333537566
2011-11-18,69.263197128593
2011-11-17,17.603127435177
2011-11-16,35.826310735347
2011-11-15,1.3247697235835
2011-11-14,0.35588018685244
2011-11-13,6.1146494747545
2011-11-12,1.6361833800115
2011-11-11,3.4510846246267
2011-11-10,4.2486390046111
2011-11-09,4.1445047233822
2011-11-08,1.473805684171
2011-11-07,3.6683434990397
2011-11-06,3.5651383336284
2011-11-05,1.9448295660742
2011-11-04,2.2314726722446
2011-11-03,3.8850511830364
2011-11-02,3.7646939864285
2011-11-01,2.5342617931444
2011-10-31,2.4892695532052
2011-10-30,1.5012972888466
2011-10-29,2.2042392139461
2011-10-28,1.7845656780712
2011-10-27,1.3648791280751
2011-10-26,2.9784801665502
2011-10-25,0.73514990316569
2011-10-24,1.93498569352
2011-10-23,1.5360534501557
2011-10-22,0.94576946458551
2011-10-21,1.0275796949238
2011-10-20,1.5511594930396
2011-10-19,0.93781427196461
2011-10-18,0.94289251735126
2011-10-17,0.60813489260044
2011-10-16,1.9205855950667
2011-10-15,1.4184332017297
2011-10-14,5.4150888292617
2011-10-13,1.6406478927863
2011-10-12,1.2709918224387
2011-10-11,1.6393608876246
2011-10-10,2.5403296104492
2011-10-09,1.7142724941454
2011-10-08,1.1235299497879
2011-10-07,1.1799733150642
2011-10-06,2.4798986327655
2011-10-05,3.4587884089225
2011-10-04,4.0076320413699
2011-10-03,3.6550251433032
2011-10-02,3.6679663207924
2011-10-01,2.2918528225201
2011-09-30,1.46039761
2011-09-29,2.8924415958144
2011-09-28,2.1055302346828
2011-09-27,2.4545155855774
2011-09-26,1.1101344132726
2011-09-25,6.0080832045159
2011-09-24,2.6665443147062
2011-09-23,0.86291636680225
2011-09-22,1.5041893976148
2011-09-21,2.0011321700883
2011-09-20,0.60923737497502
2011-09-19,1.0675079498141
2011-09-18,2.3014333870842
2011-09-17,3.0372332920675
2011-09-16,1.0491344996841
2011-09-15,0.99496956119463
2011-09-14,1.9353520236782
2011-09-13,1.1551108573893
2011-09-12,0.81539334987117
2011-09-11,7.3094507699101
2011-09-10,0.94192230655803
2011-09-09,0.63338687728477
2011-09-08,2.4873601480069
2011-09-07,2.3618576486039
2011-09-06,0.94943380665289
2011-09-05,2.2978913313532
2011-09-04,5.1702198212982
2011-09-03,3.0380848399939
2011-09-02,3.7512717256846
2011-09-01,2.2632561015343
2011-08-31,3.4813982390719
2011-08-30,2.8220527937636
2011-08-29,1.8574211292968
2011-08-28,1.7687328731437
2011-08-27,16.571333286276
2011-08-26,1.3698623074086
2011-08-25,3.3834612619013
2011-08-24,6.289747745281
2011-08-23,2.5084101870288
2011-08-22,1.8102214416858
2011-08-21,3.6406913649417
2011-08-20,3.5679047703133
2011-08-19,1.7410982252103
2011-08-18,4.4597909718453
2011-08-17,3.3986470535835
2011-08-16,3.1257806179362
2011-08-15,1.7065342800774
2011-08-14,1.1370636369106
2011-08-13,1.7930389221474
2011-08-12,0.81496817011543
2011-08-11,1.4197492681251
2011-08-10,1.9799447254557
2011-08-09,0.64189302253066
2011-08-08,2.4558410418652
2011-08-07,1.2520869598855
2011-08-06,0.92779357075454
2011-08-05,4.5426475793797
2011-08-04,1.201572077611
2011-08-03,0.98523370320144
2011-08-02,1.7841604428333
2011-08-01,5.7939848546606
2011-07-31,1.1371651054587
2011-07-30,7.9079853055562
2011-07-29,4.2044097813195
2011-07-28,3.8092014378969
2011-07-27,4.3399407596331
2011-07-26,2.7976191855545
2011-07-25,1.5340984859324
2011-07-24,1.8564428398743
2011-07-23,3.0843862519332
2011-07-22,2.7404896787722
2011-07-21,1.5973505770868
2011-07-20,2.8658670204019
2011-07-19,0.79231972690464
2011-07-18,4.1234713959586
2011-07-17,1.3064919196341
2011-07-16,1.4991903749828
2011-07-15,2.3699983263081
2011-07-14,3.2651717627594
2011-07-13,4.4713119301889
2011-07-12,1.8231877291771
2011-07-11,1.1171397636862
2011-07-10,1.4810070234392
2011-07-09,3.1008617119479
2011-07-08,1.1144422675802
2011-07-07,0.79319098777258
2011-07-06,0.70084569433705
2011-07-05,1.222056868091
2011-07-04,1.6047995287943
2011-07-03,2.2232631793843
2011-07-02,2.489245127941
2011-07-01,2.3510819991393
2011-06-30,4.6516811835711
2011-06-29,3.7500984948425
2011-06-28,5.4625899853646
2011-06-27,1.9936387041467
2011-06-26,12.697098637446
2011-06-25,19.581025909998
2011-06-24,20.58056910653
2011-06-23,92.876928613103
2011-06-22,43.332393492654
2011-06-21,24.878490704444
2011-06-20,224.0653468569
2011-06-19,2.5433239191842
2011-06-18,1.9509757574706
2011-06-17,1.4723069106543
2011-06-16,4.2662787333252
2011-06-15,4.0820594194535
2011-06-14,4.6815984581341
2011-06-13,2.5861641006151
2011-06-12,2.6498972572712
2011-06-11,1.1412372848345
2011-06-10,1.91781193213
2011-06-09,1.9194027248272
2011-06-08,1.5160155424365
2011-06-07,2.6467414954186
2011-06-06,1.9102318332827
2011-06-05,3.8648989871121
2011-06-04,1.7112435419514
2011-06-03,2.3866558987755
2011-06-02,1.5850065461155
2011-06-01,1.4933316063169
2011-05-31,1.9208746556979
2011-05-30,3.6341949944566
2011-05-29,7.2123035908287
2011-05-28,3.5545552319526
2011-05-27,18.445422146413
2011-05-26,1.2582921949525
2011-05-25,2.2985274881396
2011-05-24,4.0923647475749
2011-05-23,2.2759360398279
2011-05-22,11.198873160372
2011-05-21,8.1339351952015
2011-05-20,2.4968670735739
2011-05-19,2.2714829863756
2011-05-18,3.0407656336011
2011-05-17,4.0567355176998
2011-05-16,1.474487526571
2011-05-15,5.9974702355573
2011-05-14,18.151485081265
2011-05-13,5.0580976516199
2011-05-12,3.5463505252043
2011-05-11,1.9997637583181
2011-05-10,2.3751286961565
2011-05-09,5.362883421487
2011-05-08,4.2442866402422
2011-05-07,7.1256071236964
2011-05-06,4.231441461814
2011-05-05,5.31323727792
2011-05-04,9.6712917460647
2011-05-03,7.1386724559176
2011-05-02,2.525323418517
2011-05-01,1.6704394610445
2011-04-30,3.4387549160235
2011-04-29,5.2885294418014
2011-04-28,1.1096766700127
2011-04-27,1.7825735634487
2011-04-26,3.154443401142
2011-04-25,2.9134179737405
2011-04-24,1.9310955023854
2011-04-23,1.6823872199763
2011-04-22,3.2219066008179
2011-04-21,2.0054165740715
2011-04-20,29.912782508982
2011-04-19,122.01996778872
2011-04-18,1.905570380728
2011-04-17,47.488448646025
2011-04-16,5.1970097161662
2011-04-15,1.3277113490639
2011-04-14,4.2458647878238
2011-04-13,1.4381528689088
2011-04-12,1.8391555972162
2011-04-11,4.1306177006497
2011-04-10,16.180830718374
2011-04-09,5.0521722431144
2011-04-08,2.4278663627336
2011-04-07,5.9386555323267
2011-04-06,4.183977415873
2011-04-05,3.8764133958285
2011-04-04,2.3508823610629
2011-04-03,13.317137797949
2011-04-02,15.056539565613
2011-04-01,12.98647317849
2011-03-31,10.53121302
2011-03-30,13.357537271652
2011-03-29,14.858104151409
2011-03-28,5.3230633158161
2011-03-27,8.1635048307364
2011-03-26,11.71311602568
2011-03-25,10.767300264867
2011-03-24,7.7101149594101
2011-03-23,5.6178746714237
2011-03-22,9.0859719496618
2011-03-21,12.451601554146
2011-03-20,4.7746932796023
2011-03-19,11.188281720788
2011-03-18,4.8550229748273
2011-03-17,8.4821223428524
2011-03-16,14.082414785798
2011-03-15,28.901318983384
2011-03-14,29.842794866048
2011-03-13,45.092609134981
2011-03-12,14.881234597771
2011-03-11,10.900911987776
2011-03-10,23.024234750908
2011-03-09,30.825644238876
2011-03-08,9.3648714527507
2011-03-07,2.1673078075458
2011-03-06,2.3377526541034
2011-03-05,8.9168220267647
2011-03-04,13.345829063753
2011-03-03,32.330778979764
2011-03-02,48.132448551607
2011-03-01,10.806859040665
2011-02-28,4.2084715270167
2011-02-27,3.7122766044933
2011-02-26,9.7590146553907
2011-02-25,2.8616855441904
2011-02-24,4.9197595850261
2011-02-23,2.1946749528723
2011-02-22,5.8466250238689
2011-02-21,10.191728715599
2011-02-20,3.0518517686385
2011-02-19,1.2136852604439
2011-02-18,3.4750239362717
2011-02-17,3.2089220929227
2011-02-16,5.5245630020792
2011-02-15,4.9052570756392
2011-02-14,5.0915234484377
2011-02-13,5.0994596249375
2011-02-12,3.439946155339
2011-02-11,4.1442413685866
2011-02-10,1.0071029384727
2011-02-09,2.8275447510287
2011-02-08,6.5673596288102
2011-02-07,17.401972436284
2011-02-06,5.1270008798289
2011-02-05,1.7606541533529
2011-02-04,0.82653616548198
2011-02-03,4.7110286935192
2011-02-02,5.4881643888511
2011-02-01,0.88968824901228
2011-01-31,2.1575486033796
2011-01-30,1.5396759700823
2011-01-29,5.8841047070745
2011-01-28,6.0463847718184
2011-01-27,55.010282853699
2011-01-26,2.3202623816045
2011-01-25,3.2277149412702
2011-01-24,4.8519343837935
2011-01-23,13.168394539707
2011-01-22,3.8907872684709
2011-01-21,1.5309315511824
2011-01-20,2.1806859880865
2011-01-19,2.3878260915108
2011-01-18,2.9038963426614
2011-01-17,8.8770952426217
2011-01-16,13.866512242715
2011-01-15,24.46488454966
2011-01-14,1.3465452358621
2011-01-13,2.0854223438899
2011-01-12,1.8160958412654
2011-01-11,8.1806389423265
2011-01-10,2.8104218242941
2011-01-09,7.6869155054944
2011-01-08,7.2370109320767
2011-01-07,0.40650725571248
2011-01-06,5.6739325269955
2011-01-05,82.085908384042
2011-01-04,11.335485099916
2011-01-03,4.4741263887781
2011-01-02,7.0291238548535
2011-01-01,4.3114647118588
2010-12-31,4.4948876974206
2010-12-30,19.902135414989
2010-12-29,2.2130721754577
2010-12-28,1.7334854160966
2010-12-27,22.147368421053
2010-12-26,0.37614555199024
2010-12-25,4.0566816470302
2010-12-24,1.793697599214
2010-12-23,2.153788061661
2010-12-22,4.3278119073633
2010-12-21,24.185168762089
2010-12-20,0.95041305040593
2010-12-19,24.900370024933
2010-12-18,87.371987928159
2010-12-17,1.1974492924338
2010-12-16,4.8574023431332
2010-12-15,3.405818932898
2010-12-14,6.6725767754494
2010-12-13,11.121708725619
2010-12-12,7.2368834098945
2010-12-11,5.5961251149096
2010-12-10,9.8987527609877
2010-12-09,1.0229884629016
2010-12-08,2.7104222428739
2010-12-07,2.1828528288247
2010-12-06,11.228165508903
2010-12-05,1.906126816511
2010-12-04,1.9784138914761
2010-12-03,4.2717597729998
2010-12-02,2.6237059891769
2010-12-01,7.2625271912544
2010-11-30,1.1431232329425
2010-11-29,0.44982067766409
2010-11-28,1.8242376359532
2010-11-27,4.1122785923754
2010-11-26,2.6412154079767
2010-11-25,12.721329749104
2010-11-24,5.9081068162926
2010-11-23,1.6407134989597
2010-11-22,1.1250185087255
2010-11-21,27.458933873144
2010-11-20,3.2123119837705
2010-11-19,0.66944916367458
2010-11-18,0.75146892875209
2010-11-17,1.192438369343
2010-11-16,2.406396496328
2010-11-15,7.1102724293322
2010-11-14,1.1387140541514
2010-11-13,0.4617521722862
2010-11-12,0.89394504848663
2010-11-11,1.8690758072064
2010-11-10,0.9715520636916
2010-11-09,1.0408889280534
2010-11-08,3.8570656802214
2010-11-07,0.55019622744235
2010-11-06,3.3989350324664
2010-11-05,1.2041095600677
2010-11-04,3.0570501110214
2010-11-03,0.50098569157393
2010-11-02,1.4156374756742
2010-11-01,1.3716516122993
2010-10-31,0.76809254300552
2010-10-30,3.3135647629713
2010-10-29,3.3530428906467
2010-10-28,1.256122204907
2010-10-27,1.7592808828112
2010-10-26,2.6333535943892
2010-10-25,1.323554211304
2010-10-24,4.559812390925
2010-10-23,2.4694211795659
2010-10-22,0.71846571962118
2010-10-21,1.3771098265896
2010-10-20,1.5735926578561
2010-10-19,1.3200477066044
2010-10-18,3.673369241818
2010-10-17,1.7695617070358
2010-10-16,16.313031083318
2010-10-15,2.9813275373645
2010-10-14,1.1107621143579
2010-10-13,0.56908872038964
2010-10-12,2.0780544807305
2010-10-11,1.7497439818082
2010-10-10,1.2975839340886
2010-10-09,0.68856510476629
2010-10-08,0.9916467911171
2010-10-07,3.805087943072
2010-10-06,2.4378094558168
2010-10-05,2.7654139032838
2010-10-04,2.2663287223988
2010-10-03,44.787052936911
2010-10-02,2.1051293819736
2010-10-01,6.5537536341812
2010-09-30,1.5976152623211
2010-09-29,4.3192441425364
2010-09-28,4.2436214079921
2010-09-27,1.4590475592134
2010-09-26,18.100131180626
2010-09-25,8.2157383357383
2010-09-24,10.590833598473
2010-09-23,2.7230802366618
2010-09-22,4.4153127833182
2010-09-21,2.858458949217
2010-09-20,2.3360039060039
2010-09-19,4.055296435915
2010-09-18,8.8687283475392
2010-09-17,7.0889710843373
2010-09-16,24.779565741858
2010-09-15,4.6142591653996
2010-09-14,1.0779306440278
2010-09-13,15.217272727273
2010-09-12,1.8945819090192
2010-09-11,9.6445209903122
2010-09-10,2.0587259142941
2010-09-09,6.0660276016412
2010-09-08,5.0654914445285
2010-09-07,10.024304788214
2010-09-06,5.7157392592593
2010-09-05,3.1620143054915
2010-09-04,19.813760356915
2010-09-03,3.3575604716178
2010-09-02,2.9484005265756
2010-09-01,0.67512983707357
2010-08-31,7.0478475336323
2010-08-30,0.402253072235
2010-08-29,3.3761969489058
2010-08-28,3.973989205103
2010-08-27,1.110971737417
2010-08-26,3.3387139488482
2010-08-25,2.764952912452
2010-08-24,1.166250501002
2010-08-23,2.8299425287356
2010-08-22,1.5365236337537
2010-08-21,2.4647896074555
2010-08-20,6.2075132119789
2010-08-19,4.8677211606511
2010-08-18,18.640947916667
2010-08-17,4.4945303044409
2010-08-16,0.0
2010-08-15,0.0
2010-08-14,0.0
2010-08-13,0.0
2010-08-12,0.0
2010-08-11,0.0
2010-08-10,0.0
2010-08-09,0.0
2010-08-08,0.0
2010-08-07,0.0
2010-08-06,0.0
2010-08-05,0.0
2010-08-04,0.0
2010-08-03,0.0
2010-08-02,0.0
2010-08-01,0.0
2010-07-31,0.0
2010-07-30,0.0
2010-07-29,0.0
2010-07-28,0.0
2010-07-27,0.0
2010-07-26,0.0
2010-07-25,0.0
2010-07-24,0.0
2010-07-23,0.0
2010-07-22,0.0
2010-07-21,0.0
2010-07-20,0.0
2010-07-19,0.0
2010-07-18,0.0
2010-07-17,0.0
2010-07-16,0.0
2010-07-15,0.0
2010-07-14,0.0
2010-07-13,0.0
2010-07-12,0.0
2010-07-11,0.0
2010-07-10,0.0
2010-07-09,0.0
2010-07-08,0.0
2010-07-07,0.0
2010-07-06,0.0
2010-07-05,0.0
2010-07-04,0.0
2010-07-03,0.0
2010-07-02,0.0
2010-07-01,0.0
2010-06-30,0.0
2010-06-29,0.0
2010-06-28,0.0
2010-06-27,0.0
2010-06-26,0.0
2010-06-25,0.0
2010-06-24,0.0
2010-06-23,0.0
2010-06-22,0.0
2010-06-21,0.0
2010-06-20,0.0
2010-06-19,0.0
2010-06-18,0.0
2010-06-17,0.0
2010-06-16,0.0
2010-06-15,0.0
2010-06-14,0.0
2010-06-13,0.0
